ID,beaching_flag,time_start,time_end,drifter_id,latitude_start,latitude_end,longitude_start,longitude_end,velocity_east,velocity_north
1473,False,2018-04-15 21:00:00,2018-04-16 21:00:00,300234063990880,-34.17925,-34.19443,123.62126,123.5616,-0.0075,0.0553
865,False,2018-04-16 06:00:00,2018-04-17 06:00:00,300234062720290,-37.7952,-37.7476,140.16476,140.15405,0.1016,0.0184
1512,False,2018-04-16 19:00:00,2018-04-17 19:00:00,300234063996730,-18.12169,-18.18274,49.52066,49.51347,0.0149,-0.0945
1474,False,2018-04-16 21:00:00,2018-04-17 21:00:00,300234063990880,-34.19443,-34.24866,123.5616,123.48471,-0.081,-0.0767
1475,False,2018-04-17 21:00:00,2018-04-18 21:00:00,300234063990880,-34.24866,-34.20329,123.48471,123.58831,0.0203,0.0582
532,False,2018-04-18 20:00:00,2018-04-19 20:00:00,300234061471310,68.27845,68.03243,39.72084,40.0136,0.6713,-0.5801
533,True,2018-04-19 20:00:00,2018-04-20 20:00:00,300234061471310,68.03243,67.97598,40.0136,40.07876,0.4697,-0.9953
534,False,2018-04-20 20:00:00,2018-04-21 20:00:00,300234061471310,67.97598,67.98969,40.07876,40.16007,0.0084,-0.0004
842,False,2018-04-21 04:00:00,2018-04-22 04:00:00,300234062552990,-19.02274,-19.10103,-169.68959,-169.73648,-0.3047,-0.078
1392,False,2018-04-21 15:00:00,2018-04-22 15:00:00,300234063894840,26.75985,26.89168,128.43652,128.35735,-0.1586,0.4997
535,False,2018-04-21 20:00:00,2018-04-22 20:00:00,300234061471310,67.98969,67.92735,40.16007,40.591,0.6192,-0.3927
1832,False,2018-04-23 07:00:00,2018-04-24 07:00:00,300234064827290,-5.37819,-5.61252,159.79736,159.66187,-0.2718,-0.1984
843,False,2018-04-23 08:00:00,2018-04-24 08:00:00,300234062552990,-18.99972,-18.94241,-169.68079,-169.81416,-0.2721,0.0307
1942,False,2018-04-23 14:00:00,2018-04-24 14:00:00,300234065414030,33.03867,33.03412,21.58598,21.83017,0.2518,-0.13
844,False,2018-04-24 08:00:00,2018-04-25 08:00:00,300234062552990,-18.94241,-18.94756,-169.81416,-169.99806,-0.3413,0.2042
1654,False,2018-04-24 17:00:00,2018-04-25 17:00:00,300234064733560,-18.44604,-18.65303,-136.2617,-136.25507,-0.053,-0.2419
866,False,2018-04-26 06:00:00,2018-04-27 06:00:00,300234062720290,-38.157,-38.14012,140.87437,140.90974,0.1686,0.098
867,False,2018-04-27 06:00:00,2018-04-28 06:00:00,300234062720290,-38.14012,-38.12149,140.90974,140.80006,0.0074,0.0766
1774,False,2018-04-27 14:00:00,2018-04-28 14:00:00,300234064822540,-1.83003,-1.7947,-44.40204,-44.51943,-0.2864,0.2077
868,False,2018-04-28 06:00:00,2018-04-29 06:00:00,300234062720290,-38.12149,-38.0822,140.80006,140.75854,-0.1399,0.0336
1545,False,2018-04-28 08:00:00,2018-04-29 08:00:00,300234064118550,-9.47196,-9.4832,46.59151,46.3102,-0.5777,-0.1925
1367,False,2018-04-29 03:00:00,2018-04-30 03:00:00,300234063892650,53.40621,53.35453,155.84908,156.04419,0.2024,-0.1457
869,False,2018-04-29 06:00:00,2018-04-30 06:00:00,300234062720290,-38.0822,-38.09234,140.75854,140.77802,0.0217,0.0552
1626,False,2018-04-29 10:00:00,2018-04-30 10:00:00,300234064509720,43.55877,43.4858,-4.95846,-4.67867,0.1597,-0.1078
1368,False,2018-04-30 03:00:00,2018-05-01 03:00:00,300234063892650,53.35453,53.12066,156.04419,155.94862,0.025,-0.1329
896,False,2018-04-30 03:00:00,2018-05-01 03:00:00,300234062728330,-36.1509,-36.00823,173.7642,173.77632,0.1205,0.1268
870,False,2018-04-30 06:00:00,2018-05-01 06:00:00,300234062720290,-38.09234,-38.13237,140.77802,140.77875,0.1134,0.0215
1627,False,2018-04-30 10:00:00,2018-05-01 10:00:00,300234064509720,43.4858,43.47131,-4.67867,-4.41469,0.297,-0.1239
897,True,2018-05-01 03:00:00,2018-05-02 03:00:00,300234062728330,-36.00823,-35.98732,173.77632,173.7738,-0.032,0.0554
1369,False,2018-05-01 03:00:00,2018-05-02 03:00:00,300234063892650,53.12066,52.93791,155.94862,155.98918,0.0182,-0.7599
1628,False,2018-05-01 10:00:00,2018-05-02 10:00:00,300234064509720,43.47131,43.49464,-4.41469,-4.09555,0.2218,0.1402
1595,False,2018-05-01 15:00:00,2018-05-02 15:00:00,300234064502800,18.75901,18.69462,-74.42446,-74.4012,0.0878,-0.0779
1199,False,2018-05-01 19:00:00,2018-05-02 19:00:00,300234063472570,25.87748,25.70334,-171.67169,-171.7697,0.1562,-0.1486
1289,False,2018-05-01 20:00:00,2018-05-02 20:00:00,300234063708790,-13.02861,-12.74359,-38.29052,-38.10284,0.4802,0.3691
1370,False,2018-05-02 03:00:00,2018-05-03 03:00:00,300234063892650,52.93791,52.88383,155.98918,156.0406,0.043,-0.1259
1629,False,2018-05-02 10:00:00,2018-05-03 10:00:00,300234064509720,43.49464,43.49763,-4.09555,-3.81152,0.2215,0.169
1596,False,2018-05-02 15:00:00,2018-05-03 15:00:00,300234064502800,18.69462,18.6188,-74.4012,-74.468,0.0934,-0.0055
1371,False,2018-05-03 03:00:00,2018-05-04 03:00:00,300234063892650,52.88383,52.82542,156.0406,156.0827,0.0666,-0.2433
1372,False,2018-05-04 03:00:00,2018-05-05 03:00:00,300234063892650,52.82542,52.76159,156.0827,156.0281,0.0495,-0.128
871,False,2018-05-04 04:00:00,2018-05-05 04:00:00,300234062720290,-38.37489,-38.43487,141.2441,141.7315,0.5127,-0.1794
1748,False,2018-05-05 21:00:00,2018-05-06 21:00:00,300234064820510,11.3229,11.378,167.08884,166.95828,-0.3432,0.1854
1052,False,2018-05-07 17:00:00,2018-05-08 17:00:00,300234063129200,-26.07977,-26.02339,153.27731,153.20673,-0.1387,0.1456
898,True,2018-05-07 20:00:00,2018-05-08 20:00:00,300234062728330,-35.93969,-35.93935,173.86676,173.8598,0.0548,-0.0007
1053,False,2018-05-08 17:00:00,2018-05-09 17:00:00,300234063129200,-26.02339,-25.87588,153.20673,153.158,0.0448,0.2915
1731,False,2018-05-13 14:00:00,2018-05-14 14:00:00,300234064820170,-19.24311,-19.23459,-169.84343,-169.85706,-0.1146,0.1132
1732,False,2018-05-14 14:00:00,2018-05-15 14:00:00,300234064820170,-19.23459,-19.24591,-169.85706,-169.88828,0.0143,0.0148
1352,False,2018-05-17 17:00:00,2018-05-18 17:00:00,300234063891920,54.44181,54.51717,168.0639,167.81712,-0.0544,0.0402
1507,False,2018-05-17 23:00:00,2018-05-18 23:00:00,300234063995470,27.93453,27.90271,128.12495,128.18391,0.1803,0.2082
1508,False,2018-05-18 23:00:00,2018-05-19 23:00:00,300234063995470,27.90271,27.89924,128.18391,128.25351,0.1886,0.3336
1509,False,2018-05-19 23:00:00,2018-05-20 23:00:00,300234063995470,27.89924,27.94786,128.25351,128.2179,-0.0388,0.0543
1838,False,2018-05-20 02:00:00,2018-05-21 02:00:00,300234064827500,-4.43257,-4.54766,154.31908,154.06175,-0.4715,0.0132
1860,False,2018-05-21 09:00:00,2018-05-22 09:00:00,300234064834010,-54.69099,-54.76546,-36.51907,-36.43007,0.1277,0.0212
1861,False,2018-05-22 09:00:00,2018-05-23 09:00:00,300234064834010,-54.76546,-54.92829,-36.43007,-36.15403,0.1058,-0.0766
1862,False,2018-05-23 09:00:00,2018-05-24 09:00:00,300234064834010,-54.92829,-54.93189,-36.15403,-35.91538,0.285,-0.0767
1510,False,2018-05-23 11:00:00,2018-05-24 11:00:00,300234063995470,27.95677,27.90761,128.23685,128.21158,0.0843,-0.416
1635,False,2018-05-24 06:00:00,2018-05-25 06:00:00,300234064707610,-43.09531,-43.3463,-74.51882,-74.52686,0.0916,-0.2718
1863,False,2018-05-24 09:00:00,2018-05-25 09:00:00,300234064834010,-54.93189,-54.84461,-35.91538,-35.71657,0.0545,0.1563
1511,False,2018-05-24 11:00:00,2018-05-25 11:00:00,300234063995470,27.90761,27.8764,128.21158,128.16798,0.1154,-0.2124
1804,False,2018-05-25 19:00:00,2018-05-26 19:00:00,300234064825070,-8.71426,-8.75774,-139.96169,-140.25085,-0.3496,-0.0402
1805,False,2018-05-26 19:00:00,2018-05-27 19:00:00,300234064825070,-8.75774,-8.81121,-140.25085,-140.3551,-0.2042,0.0101
1833,False,2018-05-26 19:00:00,2018-05-27 19:00:00,300234064827290,-6.5603,-6.66862,156.08472,156.03702,-0.0779,-0.2863
1636,False,2018-05-26 19:00:00,2018-05-27 19:00:00,300234064707610,-43.7303,-44.12413,-74.17119,-74.39619,-0.8149,-0.5393
1649,False,2018-05-26 19:00:00,2018-05-27 19:00:00,300234064732250,-18.8772,-18.71619,-138.79686,-138.80644,0.0824,0.1511
1637,False,2018-05-27 19:00:00,2018-05-28 19:00:00,300234064707610,-44.12413,-44.30963,-74.39619,-74.38626,-0.3174,-0.4209
1834,False,2018-05-27 19:00:00,2018-05-28 19:00:00,300234064827290,-6.66862,-6.80986,156.03702,155.95718,-0.0789,-0.7413
1835,False,2018-05-28 19:00:00,2018-05-29 19:00:00,300234064827290,-6.80986,-6.83097,155.95718,155.84325,-0.2853,-0.593
1965,False,2018-05-28 23:00:00,2018-05-29 23:00:00,300234065513740,35.31218,35.16669,-4.17043,-4.33534,-0.5944,-0.2544
1836,False,2018-05-29 19:00:00,2018-05-30 19:00:00,300234064827290,-6.83097,-6.94974,155.84325,155.6825,-0.3044,-0.2627
1839,False,2018-06-01 05:00:00,2018-06-02 05:00:00,300234064827500,-5.0362,-4.79754,152.30652,152.44098,-0.2781,0.2485
1840,False,2018-06-02 22:00:00,2018-06-03 22:00:00,300234064827500,-4.6039,-4.52781,152.6039,152.65189,0.2239,0.1505
1841,False,2018-06-03 22:00:00,2018-06-04 22:00:00,300234064827500,-4.52781,-4.38975,152.65189,152.62074,0.1052,-0.1347
1753,False,2018-06-04 06:00:00,2018-06-05 06:00:00,300234064821370,55.43623,55.4266,166.09872,166.07314,-0.1006,-0.1104
1842,False,2018-06-04 22:00:00,2018-06-05 22:00:00,300234064827500,-4.38975,-4.23338,152.62074,152.52524,-0.1447,0.1315
1754,False,2018-06-05 06:00:00,2018-06-06 06:00:00,300234064821370,55.4266,55.38006,166.07314,166.1013,0.1373,-0.0858
1843,False,2018-06-05 22:00:00,2018-06-06 22:00:00,300234064827500,-4.23338,-4.12535,152.52524,152.53156,-0.0898,0.1588
1063,False,2018-06-06 17:00:00,2018-06-07 17:00:00,300234063247460,52.68098,52.74051,-132.29628,-132.26404,0.028,0.1429
1064,False,2018-06-07 17:00:00,2018-06-08 17:00:00,300234063247460,52.74051,52.8515,-132.26404,-132.35922,0.0421,0.1831
1065,False,2018-06-08 17:00:00,2018-06-09 17:00:00,300234063247460,52.8515,53.00518,-132.35922,-132.55232,-0.0883,0.2513
1066,False,2018-06-09 17:00:00,2018-06-10 17:00:00,300234063247460,53.00518,52.9966,-132.55232,-132.66064,-0.0837,0.1516
693,False,2018-06-12 09:00:00,2018-06-13 09:00:00,300234061611070,43.67494,43.68521,-6.14502,-5.82474,0.2903,-0.2804
1878,False,2018-06-12 20:00:00,2018-06-13 20:00:00,300234064872140,11.4419,11.36091,162.47668,162.32317,-0.1459,0.1854
694,False,2018-06-13 09:00:00,2018-06-14 09:00:00,300234061611070,43.68521,43.63446,-5.82474,-5.77323,0.5614,-0.1822
1067,False,2018-06-13 18:00:00,2018-06-14 18:00:00,300234063247460,53.20498,53.29865,-132.86804,-132.86331,-0.0717,0.3846
695,False,2018-06-14 09:00:00,2018-06-15 09:00:00,300234061611070,43.63446,43.60327,-5.77323,-5.72851,0.0292,-0.0787
1966,False,2018-06-14 15:00:00,2018-06-15 15:00:00,300234065513750,36.8737,36.9212,3.37526,3.63577,0.0488,-0.226
1068,False,2018-06-14 18:00:00,2018-06-15 18:00:00,300234063247460,53.29865,53.30849,-132.86331,-132.93687,-0.0412,-0.0599
1226,False,2018-06-14 21:00:00,2018-06-15 21:00:00,300234063517580,-33.87933,-33.78603,26.40891,26.58733,-0.0433,0.0859
1647,False,2018-06-15 05:00:00,2018-06-16 05:00:00,300234064732150,-25.10046,-24.98539,-129.96729,-130.15665,-0.3141,0.2919
696,False,2018-06-15 09:00:00,2018-06-16 09:00:00,300234061611070,43.60327,43.61559,-5.72851,-5.70846,0.046,-0.0316
1967,False,2018-06-15 15:00:00,2018-06-16 15:00:00,300234065513750,36.9212,37.00466,3.63577,3.85514,0.1545,0.1566
1227,False,2018-06-15 21:00:00,2018-06-16 21:00:00,300234063517580,-33.78603,-33.62051,26.58733,26.91909,0.5298,0.3519
1228,False,2018-06-16 21:00:00,2018-06-17 21:00:00,300234063517580,-33.62051,-33.67076,26.91909,26.77999,0.202,0.1227
1521,False,2018-06-17 02:00:00,2018-06-18 02:00:00,300234063998880,-19.88014,-19.88751,48.94983,48.93389,-0.0263,-0.0588
1229,False,2018-06-17 21:00:00,2018-06-18 21:00:00,300234063517580,-33.67076,-33.6098,26.77999,26.93826,-0.0561,-0.049
1720,False,2018-06-18 06:00:00,2018-06-19 06:00:00,300234064766630,26.21417,26.35134,126.78106,126.93964,0.3601,0.4414
1047,False,2018-06-18 11:00:00,2018-06-19 11:00:00,300234063049050,-48.69468,-48.69179,68.48622,68.81306,0.5811,0.2295
1230,False,2018-06-18 21:00:00,2018-06-19 21:00:00,300234063517580,-33.6098,-33.60517,26.93826,26.9474,0.1302,0.0858
1048,False,2018-06-19 11:00:00,2018-06-20 11:00:00,300234063049050,-48.69179,-48.70502,68.81306,68.87039,0.4527,0.6294
1231,False,2018-06-19 21:00:00,2018-06-20 21:00:00,300234063517580,-33.60517,-33.60472,26.9474,26.93377,-0.1372,-0.1204
1721,False,2018-06-20 07:00:00,2018-06-21 07:00:00,300234064766630,26.56306,26.6378,127.09003,127.22629,0.2611,0.3597
1522,False,2018-06-20 19:00:00,2018-06-21 19:00:00,300234063998880,-19.84465,-19.89468,48.91923,48.91444,-0.1022,0.0031
1232,False,2018-06-20 21:00:00,2018-06-21 21:00:00,300234063517580,-33.60472,-33.66129,26.93377,26.81843,-0.1531,-0.1495
1233,False,2018-06-21 21:00:00,2018-06-22 21:00:00,300234063517580,-33.66129,-33.59171,26.81843,26.97231,0.0918,0.0245
1829,False,2018-06-22 01:00:00,2018-06-23 01:00:00,300234064827060,-7.96463,-7.90741,160.75647,160.60645,-0.2155,-0.1057
1234,False,2018-06-22 21:00:00,2018-06-23 21:00:00,300234063517580,-33.59171,-33.59255,26.97231,26.96357,0.1148,0.049
1650,False,2018-06-23 00:00:00,2018-06-24 00:00:00,300234064732250,-18.37657,-18.44209,-140.56317,-140.71365,-0.3867,-0.1869
1476,False,2018-06-23 06:00:00,2018-06-24 06:00:00,300234063990880,-31.99543,-31.93384,128.52917,128.51225,0.0676,0.1686
1235,False,2018-06-23 21:00:00,2018-06-24 21:00:00,300234063517580,-33.59255,-33.50863,26.96357,27.15997,-0.0382,-0.0031
1651,False,2018-06-24 00:00:00,2018-06-25 00:00:00,300234064732250,-18.44209,-18.44328,-140.71365,-140.86307,-0.1834,0.0257
1236,False,2018-06-24 21:00:00,2018-06-25 21:00:00,300234063517580,-33.50863,-33.65769,27.15997,26.93006,0.161,0.1133
1523,False,2018-06-26 13:00:00,2018-06-27 13:00:00,300234063998880,-19.67203,-19.45277,48.95975,49.03691,-0.1229,0.0313
1237,False,2018-06-27 11:00:00,2018-06-28 11:00:00,300234063517580,-33.83756,-33.66677,26.58838,26.80395,0.0543,0.1491
1238,False,2018-06-28 11:00:00,2018-06-29 11:00:00,300234063517580,-33.66677,-33.72925,26.80395,26.65967,0.0801,0.0961
1239,False,2018-06-29 11:00:00,2018-06-30 11:00:00,300234063517580,-33.72925,-33.64208,26.65967,26.87827,-0.0101,-0.006
1240,False,2018-06-30 11:00:00,2018-07-01 11:00:00,300234063517580,-33.64208,-33.66151,26.87827,26.86647,0.3143,0.149
1733,False,2018-07-01 00:00:00,2018-07-02 00:00:00,300234064820200,-10.82729,-10.83805,-165.72363,-165.88715,-0.1693,-0.122
1241,False,2018-07-01 11:00:00,2018-07-02 11:00:00,300234063517580,-33.66151,-33.59926,26.86647,27.08107,-0.2272,-0.1766
1954,False,2018-07-01 16:00:00,2018-07-02 16:00:00,300234065488860,39.04405,39.17456,8.14092,8.12369,-0.0391,0.3689
1242,False,2018-07-02 11:00:00,2018-07-03 11:00:00,300234063517580,-33.59926,-33.15048,27.08107,27.74748,0.8757,0.5073
1243,False,2018-07-03 11:00:00,2018-07-04 11:00:00,300234063517580,-33.15048,-33.20363,27.74748,27.70327,0.2623,0.2417
1524,False,2018-07-03 19:00:00,2018-07-04 19:00:00,300234063998880,-19.5361,-19.33979,49.03909,49.02008,-0.2511,0.2634
1244,False,2018-07-04 11:00:00,2018-07-05 11:00:00,300234063517580,-33.20363,-33.34427,27.70327,27.48302,-0.2531,-0.2835
1826,False,2018-07-04 15:00:00,2018-07-05 15:00:00,300234064826290,-3.49913,-3.33687,152.43929,152.13983,-0.4562,0.2518
1525,False,2018-07-04 19:00:00,2018-07-05 19:00:00,300234063998880,-19.33979,-19.0287,49.02008,49.14031,0.1599,0.1978
1400,False,2018-07-05 14:00:00,2018-07-06 14:00:00,300234063935820,-53.11933,-53.16387,73.16599,73.77297,0.4296,0.2077
1526,False,2018-07-05 19:00:00,2018-07-06 19:00:00,300234063998880,-19.0287,-18.76152,49.14031,49.23475,0.1554,0.3226
884,False,2018-07-07 19:00:00,2018-07-08 19:00:00,300234062723360,-44.73247,-45.07105,167.3039,166.88031,-0.3327,-0.4489
1621,False,2018-07-09 13:00:00,2018-07-10 13:00:00,300234064509600,63.80241,63.77326,-22.97258,-22.72716,0.0493,0.1403
1622,False,2018-07-10 13:00:00,2018-07-11 13:00:00,300234064509600,63.77326,63.87936,-22.72716,-22.74809,-0.2316,0.3365
845,False,2018-07-11 07:00:00,2018-07-12 07:00:00,300234062552990,-18.08517,-18.1946,179.4766,179.32812,-0.1298,-0.1332
1623,True,2018-07-11 13:00:00,2018-07-12 13:00:00,300234064509600,63.87936,63.85464,-22.74809,-22.74357,-0.01,0.2828
1215,False,2018-07-12 03:00:00,2018-07-13 03:00:00,300234063476590,-20.11871,-20.0118,-174.64474,-174.86134,-0.426,0.1655
886,False,2018-07-12 05:00:00,2018-07-13 05:00:00,300234062724340,-19.99161,-19.96272,158.62788,158.45819,-0.4765,-0.2289
1624,False,2018-07-12 13:00:00,2018-07-13 13:00:00,300234064509600,63.85464,63.8553,-22.74357,-22.77977,-0.0351,-0.1957
1625,False,2018-07-13 13:00:00,2018-07-14 13:00:00,300234064509600,63.8553,63.9937,-22.77977,-22.80704,-0.0134,-0.3438
1722,False,2018-07-14 01:00:00,2018-07-15 01:00:00,300234064769670,33.16294,33.10158,139.8698,139.88597,1.1052,-1.1427
1655,False,2018-07-14 09:00:00,2018-07-15 09:00:00,300234064733560,-17.908,-17.80169,-147.96017,-148.06306,-0.1212,0.1124
1723,False,2018-07-15 01:00:00,2018-07-16 01:00:00,300234064769670,33.10158,33.13901,139.88597,139.80067,0.0014,-0.2297
1830,False,2018-07-15 09:00:00,2018-07-16 09:00:00,300234064827060,-8.91646,-8.9092,157.70947,157.6372,-0.0697,0.1379
825,False,2018-07-15 23:00:00,2018-07-16 23:00:00,300234062441630,56.88147,56.95146,-135.80508,-135.83122,-0.1496,0.1617
826,False,2018-07-16 23:00:00,2018-07-17 23:00:00,300234062441630,56.95146,57.00859,-135.83122,-136.00606,-0.1153,0.102
1831,False,2018-07-17 11:00:00,2018-07-18 11:00:00,300234064827060,-8.83469,-8.63458,157.46747,157.1728,-0.3488,0.2263
846,False,2018-07-19 10:00:00,2018-07-20 10:00:00,300234062552990,-18.75105,-18.68338,178.63464,178.5277,-0.294,-0.2899
885,False,2018-07-19 23:00:00,2018-07-20 23:00:00,300234062723360,-46.55067,-46.57505,166.77298,166.80373,0.2627,0.1553
1726,False,2018-07-21 22:00:00,2018-07-22 22:00:00,300234064801100,-17.22544,-16.96493,49.76169,49.82171,0.095,0.1614
2274,False,2018-07-22 08:00:00,2018-07-23 08:00:00,300234066203920,38.57951,38.59478,1.67622,1.65461,-0.1166,0.105
2287,False,2018-07-22 09:00:00,2018-07-23 09:00:00,300234066303410,37.35917,37.33379,9.1806,9.46955,0.229,-0.1074
1957,False,2018-07-22 13:00:00,2018-07-23 13:00:00,300234065510710,33.0127,33.06034,34.96521,35.03445,0.2179,0.3547
1727,False,2018-07-22 22:00:00,2018-07-23 22:00:00,300234064801100,-16.96493,-16.45568,49.82171,49.92337,0.1276,0.3472
2275,False,2018-07-23 08:00:00,2018-07-24 08:00:00,300234066203920,38.59478,38.70667,1.65461,1.69927,-0.0935,-0.1161
1641,False,2018-07-23 10:00:00,2018-07-24 10:00:00,300234064730890,-21.3052,-21.31069,-136.40276,-136.58537,-0.2139,0.0932
1958,False,2018-07-23 13:00:00,2018-07-24 13:00:00,300234065510710,33.06034,33.1619,35.03445,35.1299,0.1332,0.001
1642,False,2018-07-24 10:00:00,2018-07-25 10:00:00,300234064730890,-21.31069,-21.25527,-136.58537,-136.63281,-0.0956,0.0433
1643,False,2018-07-25 10:00:00,2018-07-26 10:00:00,300234064730890,-21.25527,-21.2077,-136.63281,-136.70412,-0.0666,0.0005
1477,False,2018-07-29 02:00:00,2018-07-30 02:00:00,300234063991740,-29.02024,-29.04193,167.80919,167.8343,0.3172,-0.0245
1126,False,2018-07-30 18:00:00,2018-07-31 18:00:00,300234063320140,49.51855,49.63842,154.57259,154.96202,0.2947,0.3366
21,False,2018-07-31 00:00:00,2018-08-01 00:00:00,132638,-45.04736,-45.5629,166.90854,166.61818,-0.036,-0.4781
1513,False,2018-08-01 04:00:00,2018-08-02 04:00:00,300234063997390,13.81291,14.17144,-60.79889,-60.91592,-0.0282,0.5401
1306,False,2018-08-01 19:00:00,2018-08-02 19:00:00,300234063739730,56.2411,56.39502,-6.58332,-6.57591,-0.1016,0.4831
1307,False,2018-08-02 19:00:00,2018-08-03 19:00:00,300234063739730,56.39502,56.47601,-6.57591,-6.52345,0.0306,0.4312
1308,False,2018-08-03 19:00:00,2018-08-04 19:00:00,300234063739730,56.47601,56.53117,-6.52345,-6.37027,0.0607,0.2391
1478,False,2018-08-03 20:00:00,2018-08-04 20:00:00,300234063991740,-29.00177,-28.99756,167.80331,167.83374,0.1326,0.025
1309,False,2018-08-04 19:00:00,2018-08-05 19:00:00,300234063739730,56.53117,56.65203,-6.37027,-6.26364,-0.0985,0.4742
1479,False,2018-08-04 20:00:00,2018-08-05 20:00:00,300234063991740,-28.99756,-28.98087,167.83374,167.85048,0.1761,0.1155
847,False,2018-08-05 09:00:00,2018-08-06 09:00:00,300234062552990,-18.71919,-18.55936,177.70885,177.55228,-0.3774,0.2299
1310,False,2018-08-05 19:00:00,2018-08-06 19:00:00,300234063739730,56.65203,56.8013,-6.26364,-6.13593,-0.0623,0.0695
1311,False,2018-08-06 19:00:00,2018-08-07 19:00:00,300234063739730,56.8013,56.91132,-6.13593,-5.98009,0.0888,0.1431
1312,False,2018-08-07 19:00:00,2018-08-08 19:00:00,300234063739730,56.91132,56.96649,-5.98009,-5.9175,0.0561,-0.0061
827,False,2018-08-08 05:00:00,2018-08-09 05:00:00,300234062441630,57.85165,58.10757,-136.75679,-136.6312,0.221,0.257
1313,False,2018-08-08 19:00:00,2018-08-09 19:00:00,300234063739730,56.96649,57.05351,-5.9175,-5.85579,0.0165,-0.0683
828,False,2018-08-09 05:00:00,2018-08-10 05:00:00,300234062441630,58.10757,58.34688,-136.6312,-137.20502,0.1037,0.4438
1314,False,2018-08-09 19:00:00,2018-08-10 19:00:00,300234063739730,57.05351,57.01241,-5.85579,-5.92233,-0.0574,-0.0277
829,False,2018-08-10 05:00:00,2018-08-11 05:00:00,300234062441630,58.34688,58.5076,-137.20502,-137.63074,-0.4353,0.2277
1315,False,2018-08-10 19:00:00,2018-08-11 19:00:00,300234063739730,57.01241,56.9983,-5.92233,-5.99963,-0.1315,-0.1984
1316,False,2018-08-11 19:00:00,2018-08-12 19:00:00,300234063739730,56.9983,57.08288,-5.99963,-6.23875,-0.3498,-0.0488
1317,False,2018-08-12 19:00:00,2018-08-13 19:00:00,300234063739730,57.08288,57.13754,-6.23875,-6.35847,-0.1634,0.1427
1827,False,2018-08-13 13:00:00,2018-08-14 13:00:00,300234064826310,-4.49498,-3.83008,39.58137,39.83927,0.4263,1.2519
1318,False,2018-08-13 19:00:00,2018-08-14 19:00:00,300234063739730,57.13754,57.2503,-6.35847,-6.43826,-0.2297,0.3224
753,False,2018-08-14 02:00:00,2018-08-15 02:00:00,300234062323360,70.83269,70.70501,29.67515,30.12606,0.1436,-0.2681
830,False,2018-08-14 06:00:00,2018-08-15 06:00:00,300234062441630,58.68237,58.82411,-138.0012,-138.13155,-0.1183,0.4697
1648,False,2018-08-14 23:00:00,2018-08-15 23:00:00,300234064732160,-24.392,-24.44555,-128.47961,-128.22282,0.2899,-0.0805
754,False,2018-08-15 02:00:00,2018-08-16 02:00:00,300234062323360,70.70501,70.63309,30.12606,30.36022,0.4677,-0.3297
1141,False,2018-08-15 21:00:00,2018-08-16 21:00:00,300234063349750,-10.47356,-10.44634,56.79423,56.60225,-0.3929,-0.1119
755,False,2018-08-16 02:00:00,2018-08-17 02:00:00,300234062323360,70.63309,70.67887,30.36022,30.40731,0.004,0.2189
1142,False,2018-08-16 21:00:00,2018-08-17 21:00:00,300234063349750,-10.44634,-10.55852,56.60225,56.66935,0.2262,-0.1764
1480,False,2018-08-17 15:00:00,2018-08-18 15:00:00,300234063991740,-28.92525,-28.91118,167.83652,167.90494,-0.1247,-0.1928
1049,False,2018-08-17 16:00:00,2018-08-18 16:00:00,300234063124210,59.55908,59.49827,-146.26883,-146.28848,0.2598,-0.4471
1115,False,2018-08-19 15:00:00,2018-08-20 15:00:00,300234063269720,65.42146,65.39232,11.57345,11.67594,0.2717,-0.0797
1955,False,2018-08-19 22:00:00,2018-08-20 22:00:00,300234065488960,36.81354,36.76046,5.23781,5.18688,-0.1986,0.0341
1639,True,2018-08-20 09:00:00,2018-08-21 09:00:00,300234064730820,-21.6871,-21.7914,-138.8722,-138.85889,-0.2392,-0.306
1116,False,2018-08-20 15:00:00,2018-08-21 15:00:00,300234063269720,65.39232,65.37244,11.67594,11.7538,0.1093,0.0489
1956,False,2018-08-20 22:00:00,2018-08-21 22:00:00,300234065488960,36.76046,36.66368,5.18688,5.26106,0.1114,-0.121
1818,False,2018-08-22 11:00:00,2018-08-23 11:00:00,300234064826000,-5.63599,-5.564,159.74982,159.73778,-0.0307,0.1733
1819,False,2018-08-23 11:00:00,2018-08-24 11:00:00,300234064826000,-5.564,-5.61578,159.73778,159.68015,-0.0183,0.0962
1504,False,2018-08-24 19:00:00,2018-08-25 19:00:00,300234063995320,24.12895,24.32342,123.99522,124.02349,-0.1229,0.3213
1127,False,2018-08-25 01:00:00,2018-08-26 01:00:00,300234063320140,48.01212,48.09032,153.4186,153.3945,-0.5305,-0.2463
1820,False,2018-08-25 13:00:00,2018-08-26 13:00:00,300234064826000,-5.63995,-5.54582,159.65831,159.63898,0.0733,0.1643
1481,False,2018-08-25 22:00:00,2018-08-26 22:00:00,300234063991740,-28.93363,-29.02729,167.80511,167.82094,0.0548,-0.4431
1821,False,2018-08-26 13:00:00,2018-08-27 13:00:00,300234064826000,-5.54582,-5.53444,159.63898,159.44403,-0.1631,0.0278
1968,False,2018-08-26 16:00:00,2018-08-27 16:00:00,300234065513750,38.402,38.44634,-0.11385,-0.13981,-0.1019,0.0866
1969,False,2018-08-27 16:00:00,2018-08-28 16:00:00,300234065513750,38.44634,38.51453,-0.13981,-0.08435,0.0387,0.189
