ID,ID,ID.1,beaching_flag,time_start,time_end,drifter_id,latitude_start,latitude_end,longitude_start,longitude_end,velocity_east,velocity_north,wind10m_abs_mean,wind10m_u_mean,wind10m_v_mean,wind10m_abs_max,wind10m_u_max,wind10m_v_max,wind10m_abs_min,wind10m_u_min,wind10m_v_min,wind10m_abs_std,wind10m_u_std,wind10m_v_std,shore_rmsd,shortest_distance,shortest_distance_e,shortest_distance_n,score_shore_22deg_14km,score_bedrock_22deg_14km,score_wetland_22deg_14km,score_beach_22deg_14km,score_shore_45deg_10km,score_bedrock_45deg_10km,score_wetland_45deg_10km,score_beach_45deg_10km,score_shore_60deg_9km,score_bedrock_60deg_9km,score_wetland_60deg_9km,score_beach_60deg_9km,score_shore_90deg_7km,score_bedrock_90deg_7km,score_wetland_90deg_7km,score_beach_90deg_7km,score_shore_180deg_5km,score_bedrock_180deg_5km,score_wetland_180deg_5km,score_beach_180deg_5km,score_shore_270deg_4km,score_bedrock_270deg_4km,score_wetland_270deg_4km,score_beach_270deg_4km,score_shore_360deg_10km,score_bedrock_360deg_10km,score_wetland_360deg_10km,score_beach_360deg_10km,score_shore_360deg_8km,score_bedrock_360deg_8km,score_wetland_360deg_8km,score_beach_360deg_8km,score_shore_360deg_5km,score_bedrock_360deg_5km,score_wetland_360deg_5km,score_beach_360deg_5km,score_shore_360deg_2km,score_bedrock_360deg_2km,score_wetland_360deg_2km,score_beach_360deg_2km,inproduct_wind_nearest_shore,m2_tidal_elevation_mm,m4_tidal_elevation_mm,s2_tidal_elevation_mm,n2_tidal_elevation_mm,k1_tidal_elevation_mm,k2_tidal_elevation_mm,o1_tidal_elevation_mm,p1_tidal_elevation_mm,q1_tidal_elevation_mm
1164,1208,1631,False,2018-01-18 10:00:00,2018-01-19 10:00:00,300234064705600,11.26337,11.26019,169.94891,169.7369,-0.3682,-0.0747,8.705140113830566,-8.319788932800293,-2.510870695114136,9.528423309326172,-7.47058629989624,-1.810017466545105,8.11864948272705,-9.354928970336914,-3.53971004486084,0.442552238702774,0.5329269766807556,0.4098125696182251,1068.2651,9554.67,8923.37,3415.4333,9.657791,0.0,0.0,6.5485964,0.118606985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118606985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.667622024629326,-247,1,-196,-42,27,-52,42,10,10
1165,1209,1220,False,2018-01-18 12:00:00,2018-01-19 12:00:00,300234063510620,25.19554,25.06668,-77.4656,-77.55302,0.0444,-0.187,3.8662171363830566,3.667722463607788,0.7598569989204407,5.44450569152832,5.442043304443359,2.544002056121826,2.3567583560943604,2.354703187942505,-1.2251787185668943,0.8120171427726746,0.7982161045074463,0.9696834087371826,178.9309,13936.022,-5904.831,12623.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.865773497188208,361,-1,45,85,-86,13,-63,-27,-13
1166,1210,765,False,2018-01-18 16:00:00,2018-01-19 16:00:00,300234062324370,43.74571,43.78807,-8.11286,-8.00871,0.245,0.2679,4.894138813018799,4.672356605529785,1.003205418586731,5.6596293449401855,5.59302282333374,2.6989002227783203,4.120400428771973,4.107421875,-1.0613445043563845,0.3697548508644104,0.3501343131065368,1.062722086906433,2344.942,8240.506,-5420.48,6206.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7241397,29.807158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.317785280510261,16,7,-204,92,21,-52,50,10,0
1167,1211,766,False,2018-01-19 16:00:00,2018-01-20 16:00:00,300234062324370,43.78807,43.85648,-8.00871,-7.74442,0.3536,0.2074,5.529187679290772,5.053522109985352,1.6535779237747192,8.04926586151123,7.989340305328369,3.462467193603516,2.937608003616333,2.3488962650299072,-0.2679893970489502,1.7282419204711914,1.8782198429107664,1.3261266946792605,3740.1907,9466.522,-6810.749,6574.8564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4416685,0.50377154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.487316055363165,4,8,-211,90,20,-54,50,9,0
1168,1212,1131,False,2018-01-20 05:00:00,2018-01-21 05:00:00,300234063321340,-45.24592,-45.60254,166.6952,166.64867,-0.2618,-0.5338,2.0636239051818848,0.3920842111110687,-1.782215237617493,4.77895975112915,1.0007257461547852,0.339686632156372,0.1084090247750282,-0.3484127521514892,-4.777899742126465,1.5012335777282717,0.395723432302475,1.7394331693649292,561.13104,16538.176,-12587.785,10726.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4543621897043748,696,-2,182,134,30,52,-10,6,-7
1169,1213,1335,False,2018-01-20 10:00:00,2018-01-21 10:00:00,300234063843680,66.55786,66.45442,-22.4215,-22.67207,-0.1336,-0.2591,2.9048988819122314,1.408022165298462,2.494077444076538,4.315831661224365,2.239532947540283,3.916238307952881,1.9712108373641968,0.6300513744354248,1.1102042198181152,0.5931615829467773,0.4030990898609161,0.6517993807792664,1629.0415,25629.68,3741.5593,25355.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.672908370241614,-19,16,47,-41,-54,19,20,-19,13
1170,1214,743,False,2018-01-21 05:00:00,2018-01-22 05:00:00,300234061878840,-44.87674,-44.79393,-75.32664,-75.32717,0.0215,0.1768,10.44848346710205,7.266303062438965,-3.8854501247406006,15.72805118560791,10.19015884399414,3.025575637817383,6.1300554275512695,4.061934471130371,-14.69036865234375,3.4011778831481934,1.8875932693481443,7.019966125488281,2655.5732,16143.415,-13955.234,-8115.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.328117873626567,-189,1,-74,-2,76,-20,121,28,24
1171,1215,1132,True,2018-01-21 05:00:00,2018-01-22 05:00:00,300234063321340,-45.60254,-45.6006,166.64867,166.6641,0.0978,0.0775,3.0472731590271,0.3708696663379669,-2.875992774963379,4.941817760467529,1.6530351638793943,-0.9987895488739014,1.042323350906372,-1.3975276947021484,-4.880172252655029,0.990632712841034,0.9600189328193665,0.9678399562835692,7583.019,310.84738,-284.08734,126.17636,0.0,0.0,0.0,0.0,0.9073511,0.0,0.0,0.0,5.5151825,0.0,0.0,0.0,10.3678665,0.0,0.0,0.0,52.824074,0.0,0.0,0.0,56.19791,0.0,0.0,0.0,213.56363,0.0,0.0,0.0,163.71115,0.0,0.0,0.0,101.52022,0.0,0.0,0.0,34.55341,0.0,0.0,0.0,-1.506339470941918,0,0,0,0,0,0,0,0,0
1172,1216,1336,False,2018-01-21 10:00:00,2018-01-22 10:00:00,300234063843680,66.45442,66.44077,-22.67207,-23.18446,-0.0218,0.0341,3.2766966819763184,-0.7953899502754211,-0.8947300910949707,5.878777503967285,2.7640902996063232,2.5410232543945312,0.3522555828094482,-4.354212284088135,-4.176181316375732,1.5083388090133667,2.4238827228546143,2.38818621635437,10531.784,6245.4663,-4967.7437,3785.1514,2.9188073,0.0,0.0,0.0,1.0023996,0.0,0.0,0.0,0.18708868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42088,0.0,0.0,0.0,3.310769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904023048318929,-79,15,28,-55,-55,19,18,-22,12
1173,1217,1118,False,2018-01-27 04:00:00,2018-01-28 04:00:00,300234063320140,60.84798,60.87077,172.34618,172.21962,-0.5121,-0.2265,5.542837619781494,-3.205798864364624,1.7503693103790283,9.340102195739746,1.069440841674805,8.296073913574219,0.8292571902275085,-7.187016010284424,-3.3192784786224365,2.268681526184082,2.590373992919922,3.9773082733154297,916.5582,26468.033,16649.945,-20575.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.37729880118044,-51,-1,-46,43,365,-9,218,116,36
1174,1218,1119,False,2018-01-28 04:00:00,2018-01-29 04:00:00,300234063320140,60.87077,60.8792,172.21962,172.191,-0.3062,-0.2478,5.931911468505859,-5.653372287750244,1.49216628074646,8.09638500213623,-3.432849407196045,2.9957876205444336,3.468833923339844,-7.876101970672607,-0.6939585208892822,1.5438281297683716,1.4847456216812134,1.0859719514846802,5681.187,11931.622,11918.31,563.4579,0.4390639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.576598704836897,-51,-1,-46,43,363,-9,218,116,36
1175,1219,1120,False,2018-01-29 04:00:00,2018-01-30 04:00:00,300234063320140,60.8792,60.79698,172.191,172.08307,-0.2653,-0.2325,1.0092792510986328,-0.5320272445678711,-0.4993433654308319,1.751510500907898,0.5777891874313354,0.8411188125610352,0.2447656244039535,-1.6375465393066406,-1.492278218269348,0.4581139981746673,0.4805282056331634,0.6820622086524963,6000.663,9080.835,8732.346,2491.5264,2.1811676,0.0,0.0,0.0,0.093317986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6486157946527271,-51,-1,-46,43,363,-9,217,116,36
1176,1220,1828,False,2018-01-29 16:00:00,2018-01-30 16:00:00,300234064826420,-21.19571,-21.20641,55.16518,55.20837,0.2055,-0.0219,1.0969804525375366,0.5973390936851501,0.4699597060680389,2.3644819259643555,1.405273675918579,2.048527717590332,0.2960235476493835,-0.3358311653137207,-0.5797710418701172,0.6480229496955872,0.455570250749588,0.9154667854309082,523.9119,14261.351,-12453.9795,-6948.7065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7506204158306704,-12,2,6,2,3,1,19,1,5
1177,1221,1121,False,2018-01-30 04:00:00,2018-01-31 04:00:00,300234063320140,60.79698,60.76161,172.08307,172.17662,-0.6125,-0.2938,1.4662083387374878,0.4892918765544891,-0.9190768599510192,2.760791063308716,1.6530351638793943,0.5968568325042725,0.5811350345611572,-1.3578472137451172,-2.412728786468506,0.6067243814468384,0.9240789413452148,0.7614794373512268,4181.2153,8894.262,1451.8289,-8774.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4951022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866181101956034,-51,-1,-46,43,363,-9,216,116,36
1178,1222,1122,False,2018-02-01 07:00:00,2018-02-02 07:00:00,300234063320140,60.66336,60.48424,171.76773,171.19702,-0.5847,-0.469,3.754899501800537,-2.474137783050537,-2.783491849899292,5.198184013366699,-0.9270172119140624,-2.00376558303833,2.25919508934021,-3.7167983055114746,-3.655728101730346,1.0529756546020508,1.010227084159851,0.5641653537750244,3436.2866,19418.992,14865.159,-12494.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1029303087074282,-52,-1,-47,43,365,-10,216,116,36
1179,1223,1668,False,2018-02-02 19:00:00,2018-02-03 19:00:00,300234064733950,52.40087,52.42313,-129.38516,-129.38927,-0.0121,0.4531,1.972669243812561,1.4516005516052246,-0.0424203760921955,2.493488550186157,2.323148727416992,1.139198660850525,0.9505276679992676,-0.705350399017334,-1.879515528678894,0.4611406326293945,1.053388237953186,0.9410125613212584,0.0,19630.775,631.51544,-19620.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890959224177686,-401,0,88,-182,-137,10,-157,-52,-33
1180,1224,1123,False,2018-02-02 21:00:00,2018-02-03 21:00:00,300234063320140,60.33374,60.10006,170.90437,170.58356,-0.3733,-0.3641,11.665260314941406,-9.625829696655272,-6.569921970367432,13.85367202758789,-8.956282615661621,-5.777393817901611,10.867386817932127,-11.463769912719728,-7.778574466705322,0.6860605478286743,0.5807603597640991,0.625495195388794,5505.384,22937.645,12923.303,-18950.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046296317886733,-53,-1,-47,42,369,-10,217,117,36
1181,1225,767,False,2018-02-04 03:00:00,2018-02-05 03:00:00,300234062324370,43.87165,43.72392,-7.89252,-8.14785,-0.055,-0.2262,2.3628077507019043,-0.6318782567977905,-0.4249979257583618,3.554795265197754,2.8896307945251465,1.4724149703979492,0.378941148519516,-2.6359357833862305,-2.4282870292663574,0.7597920894622803,1.998095989227295,1.2601042985916138,763.61847,14314.224,-2593.5215,14077.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3034769921554681,-8,9,-218,87,19,-56,51,9,0
1182,1226,1669,False,2018-02-04 16:00:00,2018-02-05 16:00:00,300234064733950,52.57978,52.62309,-129.55623,-129.56406,0.1184,0.0123,3.3857343196868896,-1.6624585390090942,-2.8805203437805176,5.468518257141113,-0.582202136516571,-2.18731689453125,2.350978136062622,-3.236520290374756,-4.672320365905762,0.7737367749214172,0.8101477026939392,0.5868225693702698,8973.69,13573.28,-7678.8184,-11192.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31575244799158,-390,0,101,-186,-136,14,-156,-51,-33
1183,1227,768,False,2018-02-06 03:00:00,2018-02-07 03:00:00,300234062324370,43.47979,43.31668,-8.52189,-8.7131,-0.2222,-0.2787,2.5278165340423584,2.3886637687683105,-0.0670821368694305,3.210437536239624,3.200343132019043,1.815044403076172,1.2859294414520264,1.236602544784546,-1.4719372987747192,0.6069096326828003,0.6321144700050354,0.8052401542663574,890.9967,16671.44,-8277.94,14471.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2442817829468342,53,4,-184,96,22,-46,50,10,0
1184,1228,715,False,2018-02-08 21:00:00,2018-02-09 21:00:00,300234061665360,63.75544,63.6436,-21.17578,-20.55936,0.3255,0.0187,7.5882978439331055,5.132027626037598,2.644395351409912,10.305438041687012,8.927682876586914,7.104147911071777,2.41093111038208,0.6445437669754028,-8.335817337036133,2.363314390182495,2.7818691730499268,4.700870990753174,2423.183,23434.967,-13253.476,-19327.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.083263815148305,-969,-9,-351,-162,-54,-101,25,-17,13
1185,1229,1298,False,2018-02-16 18:00:00,2018-02-17 18:00:00,300234063734810,18.09863,18.12906,-62.88174,-62.95177,-0.1163,-0.0062,4.482866764068604,-4.287107467651367,-0.9631140232086182,6.108707427978516,-2.3185923099517822,0.6581999063491821,2.890543460845948,-6.093559265136719,-1.805153608322144,0.8363890647888184,0.957341730594635,0.7564806342124939,400.18076,10297.15,9964.208,-2597.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9055612343363513,46,0,1,10,-54,0,-48,-17,-11
1186,1230,1699,False,2018-02-17 06:00:00,2018-02-18 06:00:00,300234064734830,27.63562,27.49137,142.30846,142.22408,-0.0723,-0.2785,9.811564445495604,6.007137298583984,-7.508764266967773,12.076067924499512,9.636259078979492,-5.430058002471924,7.663399696350098,2.584601879119873,-9.560434341430664,1.303715467453003,2.147085428237915,0.9430040121078492,5.6266067e-09,13736.628,13508.509,2493.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.544637798984221,-67,-1,6,-6,115,-1,112,38,25
1187,1231,1426,False,2018-02-17 17:00:00,2018-02-18 17:00:00,300234063945680,-2.35694,-2.37823,41.03646,40.87163,-0.2435,0.0956,5.037878513336182,-4.864577770233154,0.734632670879364,6.404173374176025,-3.454397678375244,2.9220004081726074,3.46173095703125,-5.90031099319458,-0.5767713785171509,0.8747768402099609,0.7399402856826782,1.180736064910889,673.6324,10200.126,8465.068,-5690.799,0.5386236,0.0,0.0,0.25524536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.446967636604498,871,-5,217,174,199,62,114,60,25
1188,1232,1299,False,2018-02-17 18:00:00,2018-02-18 18:00:00,300234063734810,18.12906,18.13123,-62.95177,-63.0404,-0.1074,0.0214,4.470849514007568,-3.885037899017334,-0.4926577806472778,6.496321678161621,-1.5569677352905271,3.0584871768951416,2.966799259185791,-6.002618789672852,-3.6679649353027344,0.9584732055664062,1.3212543725967407,1.9558171033859253,7164.5996,2201.7458,2168.5037,381.15137,33.065525,194.04036,32.039066,0.0,33.695286,157.32729,62.392944,0.0,25.46815,149.23543,47.60794,0.0,17.71037,136.0284,34.554306,0.0,10.96298,106.21682,13.244809,0.0,6.844775,83.34155,2.5320532,0.0,38.098034,157.32729,65.29431,0.0,18.816648,140.14459,37.49655,0.0,10.96298,106.21682,13.244809,0.0,0.49046788,9.045424,0.0,0.0,-3.911666780082754,49,0,1,11,-54,1,-47,-17,-11
1189,1233,1700,False,2018-02-18 06:00:00,2018-02-19 06:00:00,300234064734830,27.49137,27.5006,142.22408,142.26917,0.0971,-0.1384,4.2964396476745605,1.3681249618530271,-3.66024661064148,7.551319122314453,2.76932430267334,-0.3555684089660644,1.621005892753601,0.1121644377708435,-7.4086480140686035,1.950111985206604,0.9799526929855348,2.4561872482299805,715.60254,407.2547,401.64072,67.38783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.180132,0.0,0.0,0.0,31.041592,238.90596,0.0,0.0,48.26976,543.88586,0.0,0.0,45.02635,506.84775,0.0,0.0,38.539516,432.77167,0.0,0.0,19.168564,210.54366,0.0,0.0,0.7436098446630308,-54,-2,13,-5,111,1,111,37,24
1190,1234,1124,False,2018-02-18 15:00:00,2018-02-19 15:00:00,300234063320140,59.53912,59.52409,164.87482,164.723,-0.2524,0.1196,9.284220695495604,-3.285665512084961,-0.6617507934570312,13.522647857666016,6.114220142364502,8.838003158569336,4.75062894821167,-7.97772741317749,-12.061439514160156,2.4335618019104004,4.339686393737793,7.877345561981201,2928.0847,24497.625,21412.082,-11901.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5503213384587333,-133,-1,-75,33,364,-19,218,120,40
1191,1235,1300,False,2018-02-18 18:00:00,2018-02-19 18:00:00,300234063734810,18.13123,18.09529,-63.0404,-63.16985,-0.2177,-0.0641,4.008147239685059,-3.3718695640563965,0.1021240204572677,6.432279586791992,-0.5642035603523254,3.2382736206054688,0.6408379673957825,-5.912625789642334,-3.318746566772461,1.2123485803604126,1.3695694208145142,2.0686659812927246,7538.2783,798.63525,-128.01741,788.3082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46273965,0.0,2.7470267,0.0,0.0,0.0,12.469801,54.62641,5.9455132,0.0,17.122463,52.93612,37.52521,0.0,116.93108,225.27704,200.08829,0.087495305,66.55238,117.67011,113.07691,0.0,35.611355,64.835976,57.307842,0.0,10.558138,20.492603,26.371609,0.0,0.6412980299048282,0,0,0,0,0,0,0,0,0
1192,1236,1301,False,2018-02-19 18:00:00,2018-02-20 18:00:00,300234063734810,18.09529,18.12103,-63.16985,-63.23212,-0.0698,0.0214,4.650614261627197,-1.5125585794448853,-4.175545692443848,5.844275951385498,0.8311606645584106,0.4934743642807007,0.6396307349205017,-3.7253241539001465,-5.776452541351318,1.328107833862305,1.364309787750244,1.3445183038711548,7115.78,3344.547,-2293.1814,2434.6077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6235101,0.0,0.0,0.0,2.8437572,0.0,0.68401074,0.0,0.66543716,0.0,0.0,0.0,40.19523,8.514775,310.97247,0.042013936,15.198618,0.0,101.35464,0.0,2.8437572,0.0,0.68401074,0.0,0.0,0.0,0.0,0.0,-2.002436837806403,49,1,9,9,-50,2,-43,-15,-10
1193,1237,1083,False,2018-02-20 18:00:00,2018-02-21 18:00:00,300234063250950,6.21742,6.28386,102.43937,102.22174,-0.2355,0.1466,5.271097183227539,-5.240274429321289,0.3430187106132507,6.253888130187988,-4.1705522537231445,1.040363311767578,4.251696586608887,-6.252704620361328,-0.6633699536323547,0.539268970489502,0.5622953176498413,0.4254041016101837,770.3483,11502.196,9531.175,6438.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1502828003257175,183,8,68,44,-174,19,-168,-52,-26
1194,1238,1084,False,2018-02-21 18:00:00,2018-02-22 18:00:00,300234063250950,6.28386,6.51443,102.22174,101.87179,-0.4753,0.1747,3.9496254920959473,-3.779698848724365,0.5007411241531372,5.51173210144043,-2.11871337890625,2.142612934112549,2.641127347946167,-5.500553131103516,-1.357100009918213,0.760753870010376,0.8414924144744873,0.9660829305648804,1012.3571,7581.0127,-78.36892,7580.6074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.379766,0.0,8.102777,0.5890709,0.0,0.0,1.2149991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397870919081547,157,8,53,41,-175,16,-134,-51,-18
1195,1239,1085,False,2018-02-23 12:00:00,2018-02-24 12:00:00,300234063250950,6.69812,6.8828,101.75226,101.50171,-0.2924,0.2726,6.447134971618652,-6.082949638366699,1.7292364835739136,8.026836395263672,-3.63627815246582,3.3173418045043945,4.274571418762207,-8.023197174072266,-0.2416724562644958,1.164405345916748,1.394490361213684,0.9920936226844788,257.80304,9740.3545,8554.124,4658.4834,0.43775955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467257,0.0,2.0970256,0.026437437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5151011926194,120,8,29,37,-128,10,-77,-38,-9
1196,1240,1703,False,2018-02-28 09:00:00,2018-03-01 09:00:00,300234064735260,52.1816,52.28282,-130.8438,-130.93118,-0.0897,-0.0214,6.540536880493164,-6.023278713226318,-2.276900053024292,7.9675679206848145,-3.9394125938415527,0.9396454095840454,4.0499267578125,-7.580906867980957,-3.3795394897460938,1.0065994262695312,0.978982150554657,1.1701728105545044,7503.075,14044.999,13281.64,-4567.2803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.955484621840519,-174,-4,137,-137,-116,27,-141,-44,-30
